chr,midpos,nsites_fly,fst_fly,top_5_fly,nsites_crow,fst_crow,top_5_crow,nsites_will,fst_will,top_5_will,nsites_black,fst_black,top_5_black,nsites_green,fst_green,top_5_green,nsites_blue,fst_blue,top_5_blue,nsites_swain,fst_swain,top_5_swain,nsites_stone,fst_stone,top_5_stone
Chromosome_9,12750001,99040,0.278551,0,89966,0.104726,1,90173,0.030613,0,89324,0.017502,0,1132,0.494661,0,81742,0.022652,0,989,0.09183487,0,850,0.32176979,0
Chromosome_9,12850001,92859,0.265418,0,85738,0.173842,1,86014,0.027722,0,80281,0.018976,0,632,0.222156,0,74662,0.030533,0,762,0.08675432,0,689,0.40984676,0
Chromosome_9,12950001,92101,0.293014,0,80385,0.132999,1,85076,0.030159,0,80747,0.01672,0,398,0.386799,0,79171,0.025683,0,629,0.09805659,0,372,0.35405283,0
Chromosome_9,13050001,91443,0.329413,0,82186,0.169308,1,85239,0.027537,0,82273,0.018254,0,406,0.385383,0,80320,0.027518,0,673,0.09109715,0,500,0.3295965,0
Chromosome_9,13150001,97171,0.270648,0,91508,0.09835,1,91847,0.030164,0,91214,0.01748,0,999,0.220947,0,88578,0.024879,0,733,0.10581664,0,523,0.35378778,0
Chromosome_9,13250001,97710,0.318133,0,90361,0.09284,1,90331,0.028442,0,83928,0.017788,0,895,0.341789,0,88539,0.028233,0,866,0.09451507,0,802,0.35378739,0
Chromosome_9,13350001,94857,0.298154,0,89229,0.096421,1,88894,0.027091,0,85884,0.017976,0,602,0.382844,0,84184,0.027015,0,851,0.09363886,0,734,0.3406567,0
Chromosome_9,13450001,98453,0.2531,0,84958,0.148221,1,83036,0.023022,0,85097,0.017815,0,910,0.313291,0,72294,0.028341,0,1113,0.08037534,0,794,0.29011679,0
Chromosome_9,13550001,96967,0.298369,0,87783,0.077107,0,85468,0.028399,0,83330,0.021911,0,754,0.139802,0,78992,0.024848,0,1087,0.08918007,0,940,0.32385385,0
Chromosome_9,13650001,95634,0.227919,0,85443,0.057529,0,83135,0.0298,0,81905,0.018027,0,880,0.186788,0,77402,0.026677,0,775,0.09004025,0,861,0.38928986,0
Chromosome_9,13750001,95039,0.234553,0,86471,0.042142,0,87345,0.030166,0,85824,0.023171,0,3645,0.218663,0,80201,0.024584,0,1184,0.09099276,0,618,0.34766753,0
Chromosome_9,13850001,95537,0.328665,0,86125,0.044638,0,88160,0.025568,0,86718,0.014775,0,2242,0.301748,0,80020,0.024368,0,1271,0.09232699,0,485,0.29568882,0
Chromosome_9,13950001,96615,0.315691,0,89067,0.043734,0,89699,0.026675,0,87380,0.011382,0,4467,0.219897,0,83642,0.028237,0,1570,0.07930372,0,351,0.32999213,0
Chromosome_9,14050001,90042,0.326612,0,79459,0.02798,0,82438,0.029412,0,81661,0.015017,0,2687,0.227402,0,74070,0.025098,0,987,0.09338992,0,472,0.38872579,0
Chromosome_9,14150001,93647,0.272276,0,88014,0.035995,0,88538,0.029524,0,87442,0.017816,0,5459,0.190229,0,81695,0.030509,0,1172,0.08306483,0,417,0.36011031,0
Chromosome_9,14250001,94047,0.255732,0,85499,0.033218,0,85605,0.029694,0,85690,0.031544,1,4604,0.211614,0,82417,0.025733,0,942,0.08210873,0,442,0.33244671,0
Chromosome_9,14350001,95977,0.22861,0,88644,0.030191,0,86064,0.029093,0,82607,0.041947,1,671,0.173984,0,82034,0.021895,0,889,0.0804188,0,646,0.30727991,0
Chromosome_9,14450001,82326,0.287252,0,35836,0.084359,1,37354,0.024166,0,37711,0.024965,0,693,0.392048,0,33818,0.020509,0,917,0.05686009,0,1108,0.14211466,0
Chromosome_9,14550001,86571,0.201177,0,78919,0.037563,0,72105,0.026177,0,77945,0.024307,0,1418,0.148786,0,75739,0.026989,0,1366,0.07716729,0,746,0.26131093,0
Chromosome_9,14650001,93872,0.24906,0,83012,0.042052,0,82773,0.026167,0,84226,0.027864,1,1286,0.225361,0,79109,0.026227,0,1419,0.08822945,0,495,0.30398283,0
Chromosome_9,14750001,95059,0.239391,0,86137,0.034492,0,87702,0.024763,0,86922,0.050904,1,1793,0.304899,0,80731,0.029876,0,1703,0.0827216,0,504,0.34276683,0
Chromosome_9,14850001,96634,0.281343,0,89638,0.06445,0,90484,0.029833,0,89103,0.00588,0,2971,0.204178,0,86509,0.027138,0,1448,0.08002069,0,612,0.30508814,0
Chromosome_9,14950001,98963,0.232359,0,90181,0.04852,0,89854,0.026076,0,89288,0.018244,0,2725,0.199038,0,81640,0.025128,0,1340,0.08721183,0,685,0.29463591,0
Chromosome_9,15050001,96099,0.232223,0,84243,0.05768,0,85961,0.024609,0,86071,0.014046,0,2069,0.299631,0,79388,0.028497,0,1092,0.07964115,0,721,0.26694631,0
Chromosome_9,15150001,92638,0.228777,0,82704,0.040204,0,79100,0.029867,0,78987,0.014263,0,2510,0.21927,0,63024,0.030589,0,1112,0.07899169,0,750,0.34535277,0
Chromosome_9,15250001,95177,0.251051,0,85835,0.065753,0,85879,0.026966,0,86765,0.015805,0,1590,0.186097,0,81951,0.032484,0,1273,0.08843253,0,686,0.32455275,0
Chromosome_9,15350001,96529,0.226148,0,87961,0.062839,0,88991,0.030928,0,87939,0.023299,0,4123,0.144421,0,85772,0.029932,0,1334,0.08409194,0,471,0.29874446,0
Chromosome_9,15450001,89953,0.23704,0,81022,0.050972,0,79810,0.030343,0,78707,0.024589,0,2892,0.200051,0,73010,0.029078,0,1438,0.09113828,0,480,0.32320959,0
Chromosome_9,15550001,94720,0.266025,0,82176,0.046584,0,82622,0.030677,0,79669,0.023839,0,2302,0.167328,0,78021,0.033014,0,1255,0.10992864,0,439,0.27491495,0
Chromosome_9,15650001,95675,0.234022,0,87284,0.070849,0,88140,0.03141,0,87107,0.01859,0,2516,0.244787,0,84169,0.03121,0,1129,0.08565977,0,463,0.33148038,0
Chromosome_9,15750001,93997,0.333533,0,84588,0.045855,0,86498,0.028405,0,86222,0.02833,1,1440,0.380798,0,82646,0.027961,0,1036,0.09455278,0,533,0.34110329,0
Chromosome_9,15850001,94989,0.318015,0,88791,0.054179,0,88909,0.029621,0,88741,0.017778,0,1546,0.44835,0,86483,0.029855,0,932,0.09706939,0,416,0.3401516,0
Chromosome_9,15950001,95777,0.326637,0,90381,0.064023,0,89778,0.027728,0,89539,0.013616,0,1652,0.154232,0,87621,0.02595,0,810,0.10383404,0,417,0.30564128,0
Chromosome_9,16050001,99328,0.286855,0,92945,0.068993,0,92809,0.027156,0,92089,0.015263,0,1856,0.09108,0,90052,0.029059,0,1055,0.10267494,0,455,0.42235383,0
Chromosome_9,16150001,94838,0.318764,0,87434,0.058831,0,88037,0.028544,0,88745,0.018366,0,2385,0.376595,0,85777,0.025153,0,1111,0.10873994,0,400,0.42163742,0
Chromosome_9,16250001,95305,0.265033,0,87580,0.089425,1,86872,0.027329,0,87158,0.009723,0,1133,0.300599,0,82901,0.029715,0,969,0.13981327,0,376,0.40798539,0
Chromosome_9,16350001,94753,0.293581,0,86651,0.076568,0,87171,0.028682,0,86082,0.025298,1,3471,0.311239,0,84555,0.027599,0,1054,0.09274504,0,457,0.3381188,0
Chromosome_9,16450001,92007,0.25423,0,82984,0.087032,1,84761,0.030258,0,84904,0.019428,0,2680,0.221901,0,78577,0.027051,0,1332,0.10766625,0,366,0.31854476,0
Chromosome_9,16550001,93914,0.288059,0,81502,0.061437,0,86877,0.028608,0,85964,0.030317,1,5161,0.370026,0,78680,0.024807,0,1241,0.10659045,0,352,0.33336043,0
Chromosome_9,16650001,91344,0.229993,0,82691,0.033684,0,86051,0.03029,0,84268,0.019223,0,4641,0.276649,0,80970,0.026876,0,1720,0.09597633,0,276,0.40809668,0
Chromosome_9,16750001,96828,0.248848,0,89252,0.034273,0,89729,0.031572,0,88912,0.016518,0,1435,0.401085,0,83225,0.028734,0,1009,0.10349184,0,428,0.33225634,0
Chromosome_9,16850001,97190,0.249947,0,85513,0.060895,0,86248,0.026879,0,88595,0.022527,0,769,0.32964,0,80522,0.028752,0,857,0.09283782,0,414,0.45521818,1
Chromosome_9,16950001,94828,0.21296,0,86355,0.037266,0,83489,0.027807,0,83689,0.017059,0,2374,0.177865,0,77400,0.029843,0,1132,0.09743962,0,439,0.31483522,0
Chromosome_9,17050001,84231,0.245308,0,72754,0.042561,0,76058,0.027893,0,74286,0.020445,0,2091,0.325607,0,69096,0.028253,0,983,0.10765394,0,253,0.40774573,0
Chromosome_9,17150001,95099,0.27584,0,88460,0.049047,0,89682,0.030698,0,88029,0.01824,0,2794,0.211087,0,85553,0.027524,0,1051,0.1232217,0,347,0.40298014,0
Chromosome_9,17250001,96173,0.255454,0,91408,0.062253,0,90551,0.029968,0,89752,0.030941,1,1660,0.473379,0,86818,0.029651,0,1089,0.12198056,0,425,0.44103998,0
Chromosome_9,17350001,92941,0.267326,0,84947,0.043125,0,88333,0.029128,0,88906,0.020451,0,3799,0.225126,0,82920,0.028173,0,1508,0.11207828,0,251,0.42628595,0
Chromosome_9,17450001,94805,0.264329,0,84173,0.044779,0,85524,0.028216,0,85681,0.018018,0,2021,0.421534,0,81608,0.02899,0,1745,0.09172597,0,513,0.36114162,0
Chromosome_9,17550001,93949,0.326871,0,82752,0.056872,0,85633,0.030127,0,85399,0.017474,0,1389,0.224692,0,77672,0.027378,0,993,0.0834916,0,415,0.42806629,0
Chromosome_9,17650001,93619,0.332372,0,84293,0.045158,0,88177,0.031592,0,87303,0.01364,0,3826,0.506213,0,81662,0.02922,0,1249,0.09775877,0,278,0.32980522,0
Chromosome_9,17750001,83906,0.311704,0,72715,0.049167,0,81964,0.02704,0,81343,0.019845,0,3021,0.499024,0,74483,0.028355,0,1211,0.07730007,0,168,0.33901556,0
Chromosome_9,17850001,78018,0.278774,0,61397,0.048515,0,78762,0.02596,0,75187,0.018145,0,3484,0.455076,0,68181,0.029362,0,1438,0.08208501,0,127,0.41116724,0
Chromosome_9,17950001,96399,0.286322,0,88405,0.046163,0,91331,0.026665,0,91184,0.019851,0,4134,0.198389,0,81981,0.026128,0,1151,0.09210203,0,271,0.32609957,0
Chromosome_9,18050001,98018,0.251089,0,90047,0.04623,0,91314,0.027893,0,89191,0.016565,0,3502,0.385675,0,88245,0.026398,0,1171,0.08211809,0,372,0.30469659,0
Chromosome_9,18150001,95631,0.258374,0,90756,0.072119,0,90612,0.028597,0,88724,0.020609,0,1806,0.238755,0,87328,0.025328,0,1086,0.11131787,0,474,0.36336214,0
Chromosome_9,18250001,92074,0.275989,0,80826,0.062217,0,84195,0.028671,0,81674,0.016876,0,894,0.31112,0,79657,0.028225,0,1099,0.10699483,0,332,0.38748351,0
Chromosome_9,18350001,97894,0.276066,0,90046,0.056354,0,90278,0.027394,0,87030,0.015997,0,1390,0.430863,0,83818,0.028965,0,1211,0.07866612,0,528,0.43412696,0
Chromosome_9,18450001,97473,0.269948,0,88166,0.077013,0,88013,0.027169,0,87684,0.018896,0,2466,0.218294,0,78114,0.026903,0,1049,0.08395837,0,571,0.37126126,0
Chromosome_9,18550001,91878,0.232587,0,84506,0.062729,0,86419,0.025814,0,85008,0.017816,0,868,0.278804,0,83158,0.026295,0,1053,0.08672407,0,539,0.30299351,0
Chromosome_9,18650001,99129,0.242398,0,92503,0.079502,0,92384,0.028374,0,91141,0.013503,0,2184,0.465766,0,86909,0.027641,0,1095,0.09542874,0,385,0.39986476,0
Chromosome_9,18750001,98494,0.270238,0,91697,0.085024,1,92923,0.032085,0,92132,0.018613,0,1330,0.591959,0,88589,0.025915,0,1232,0.09069255,0,490,0.41994805,0
Chromosome_9,18850001,97762,0.272109,0,91505,0.094354,1,91015,0.028899,0,80051,0.019634,0,991,0.369361,0,86788,0.029814,0,985,0.09452901,0,496,0.51798218,1
Chromosome_9,18950001,88717,0.29667,0,77226,0.094209,1,79355,0.025159,0,78108,0.021096,0,721,0.279441,0,67793,0.026801,0,772,0.08646302,0,326,0.49725174,1
Chromosome_9,19050001,97720,0.31206,0,89336,0.081765,0,90274,0.026023,0,89438,0.016845,0,763,0.355258,0,86425,0.028535,0,862,0.07963459,0,491,0.33359433,0
Chromosome_9,19150001,99773,0.304422,0,89576,0.057026,0,90675,0.032287,0,91213,0.017838,0,500,0.248475,0,81362,0.029937,0,852,0.10742162,0,546,0.44149194,0
Chromosome_9,19250001,93820,0.309513,0,85785,0.051145,0,85320,0.030984,0,85511,0.022021,0,1292,0.271993,0,74647,0.027501,0,1016,0.09348846,0,523,0.35320982,0
Chromosome_9,19350001,96307,0.260486,0,87587,0.052084,0,88157,0.028772,0,87093,0.019136,0,1621,0.280672,0,80269,0.026568,0,909,0.08799727,0,683,0.34232524,0
Chromosome_9,19450001,99096,0.28291,0,89212,0.036459,0,91111,0.028978,0,90604,0.016321,0,870,0.281923,0,82082,0.02781,0,991,0.09178377,0,872,0.27119355,0
Chromosome_9,19550001,99679,0.253345,0,93196,0.044468,0,92237,0.027736,0,86867,0.018242,0,874,0.218374,0,87780,0.027856,0,1251,0.07680707,0,805,0.29178639,0
Chromosome_9,19650001,94408,0.255062,0,84493,0.040958,0,86211,0.023303,0,85470,0.02473,0,1770,0.220746,0,79603,0.029112,0,1093,0.08656222,0,469,0.46392151,1
Chromosome_9,19750001,97505,0.314914,0,89623,0.04989,0,89875,0.029868,0,84182,0.017612,0,1092,0.179654,0,85974,0.029292,0,1229,0.08049692,0,473,0.40626573,0
Chromosome_9,19850001,95817,0.227901,0,86106,0.051683,0,86909,0.027333,0,86303,0.015656,0,2948,0.196384,0,78693,0.029618,0,1507,0.07445131,0,574,0.29887975,0
Chromosome_9,19950001,93184,0.243183,0,84700,0.046934,0,84061,0.023239,0,83696,0.017997,0,1808,0.130002,0,77771,0.026108,0,1209,0.07326124,0,610,0.31063585,0
Chromosome_9,20050001,93994,0.259079,0,83445,0.054099,0,83343,0.028399,0,78901,0.015311,0,1289,0.215289,0,76702,0.026918,0,1133,0.08283387,0,467,0.31301472,0
Chromosome_9,20150001,88124,0.236109,0,76201,0.043459,0,76841,0.028302,0,75432,0.02015,0,2046,0.163534,0,67720,0.030973,0,909,0.0815717,0,426,0.3073155,0
Chromosome_9,20250001,91964,0.270692,0,83858,0.043417,0,85853,0.028512,0,83275,0.022344,0,2427,0.174577,0,81181,0.026603,0,1089,0.07840266,0,460,0.31694972,0
Chromosome_9,20350001,94755,0.239565,0,82425,0.041631,0,81633,0.02795,0,82019,0.022459,0,1473,0.29613,0,75494,0.029309,0,988,0.07805897,0,606,0.27832288,0
Chromosome_9,20450001,94091,0.260317,0,85247,0.035048,0,84795,0.027654,0,83357,0.020929,0,1380,0.208177,0,76561,0.028978,0,1141,0.08023543,0,662,0.31296157,0
Chromosome_9,20550001,94984,0.255293,0,83811,0.049779,0,84214,0.028746,0,85474,0.017602,0,1085,0.186703,0,75923,0.027737,0,1055,0.08432259,0,752,0.28827858,0
Chromosome_9,20650001,92940,0.253489,0,82061,0.055399,0,82745,0.029204,0,79441,0.01707,0,997,0.221111,0,75292,0.027929,0,1207,0.08236461,0,875,0.28739588,0
Chromosome_9,20750001,95110,0.215481,0,82752,0.038561,0,84714,0.029729,0,83743,0.02109,0,371,0.05224,0,71374,0.027576,0,814,0.08314914,0,689,0.31372098,0
Chromosome_9,20850001,96251,0.242347,0,85268,0.058624,0,86464,0.029143,0,85440,0.020275,0,846,0.333846,0,79387,0.027449,0,1037,0.09666688,0,810,0.34168251,0
Chromosome_9,20950001,95025,0.277497,0,84020,0.066283,0,84761,0.027386,0,83600,0.016889,0,1249,0.19311,0,77780,0.028691,0,783,0.08363172,0,768,0.3039562,0
Chromosome_9,21050001,98720,0.224315,0,87212,0.049978,0,88657,0.027662,0,87962,0.016365,0,510,0.11334,0,78397,0.029836,0,1010,0.08258183,0,886,0.28038852,0
Chromosome_9,21150001,97799,0.259064,0,89165,0.057172,0,88777,0.025043,0,87458,0.020322,0,607,0.153508,0,84423,0.026554,0,1039,0.0779168,0,734,0.2888981,0
Chromosome_9,21250001,96874,0.231112,0,86395,0.056948,0,87587,0.028506,0,85246,0.017689,0,1403,0.148868,0,82010,0.027848,0,1145,0.08251905,0,822,0.28031162,0
Chromosome_9,21350001,95903,0.281799,0,89317,0.073779,0,89235,0.029466,0,86511,0.02157,0,521,0.119403,0,82194,0.028048,0,1326,0.07687084,0,793,0.31945685,0
Chromosome_9,21450001,94137,0.242573,0,87124,0.046365,0,88787,0.030177,0,84235,0.019589,0,929,0.152393,0,86187,0.029604,0,1113,0.08915884,0,732,0.33749807,0
Chromosome_9,21550001,98870,0.212959,0,90976,0.064967,0,90903,0.026311,0,87671,0.015736,0,945,0.09544,0,87530,0.028159,0,1010,0.07652833,0,799,0.32422717,0
Chromosome_9,21650001,96522,0.217431,0,87255,0.046339,0,87047,0.027761,0,87342,0.020672,0,2055,0.099401,0,83417,0.027951,0,1139,0.08493498,0,599,0.33440157,0
Chromosome_9,21750001,93535,0.264266,0,79720,0.046803,0,80814,0.02864,0,80164,0.01856,0,1797,0.26134,0,75629,0.02882,0,1135,0.08001136,0,782,0.27095394,0
Chromosome_9,21850001,95699,0.234752,0,82112,0.05333,0,84595,0.025174,0,83987,0.018068,0,1376,0.238326,0,78388,0.027112,0,1243,0.0728985,0,619,0.34228069,0
Chromosome_9,21950001,94994,0.265325,0,83792,0.056331,0,84552,0.026709,0,82131,0.018826,0,600,0.182195,0,78661,0.029875,0,1042,0.08516746,0,659,0.31723776,0
Chromosome_9,22050001,94075,0.253065,0,85883,0.037376,0,84712,0.027229,0,83468,0.018977,0,1902,0.154904,0,77976,0.029084,0,1183,0.07584904,0,478,0.30308824,0
Chromosome_9,22150001,94926,0.231567,0,86119,0.052517,0,86056,0.028088,0,83256,0.016045,0,2368,0.186171,0,80397,0.027402,0,1503,0.06803297,0,487,0.33332105,0
Chromosome_9,22250001,96722,0.271085,0,88870,0.040376,0,88082,0.026316,0,88843,0.021351,0,2750,0.151978,0,82715,0.027844,0,1433,0.07184614,0,358,0.36315285,0
Chromosome_9,22350001,91459,0.229824,0,82958,0.04827,0,82692,0.030466,0,81085,0.019643,0,2741,0.252325,0,72826,0.029469,0,1532,0.08470128,0,633,0.28473317,0
Chromosome_9,22450001,95711,0.211269,0,85231,0.047101,0,84059,0.030361,0,83329,0.019449,0,1654,0.112591,0,79435,0.027314,0,767,0.08326319,0,581,0.29757697,0
Chromosome_9,22550001,94359,0.264857,0,84716,0.043471,0,88083,0.029912,0,86201,0.017527,0,1687,0.24848,0,82256,0.031504,0,1141,0.08458046,0,560,0.2707778,0
Chromosome_9,22650001,92078,0.264327,0,82855,0.05177,0,85284,0.028101,0,84074,0.018978,0,1687,0.151716,0,75483,0.028051,0,1124,0.07862467,0,495,0.28821635,0
Chromosome_9,22750001,96065,0.217831,0,89734,0.046453,0,89493,0.029131,0,85304,0.017637,0,1082,0.21907,0,86201,0.025108,0,1115,0.0838213,0,554,0.3159407,0
Chromosome_9,22850001,97069,0.251622,0,87314,0.057509,0,90124,0.028625,0,85017,0.022903,0,1232,0.112497,0,87392,0.02861,0,912,0.08317091,0,629,0.34487565,0
Chromosome_9,22950001,91477,0.238736,0,83152,0.040656,0,85087,0.029962,0,84060,0.01488,0,1921,0.159949,0,81142,0.025059,0,937,0.0784561,0,515,0.34276684,0
Chromosome_9,23050001,93086,0.201865,0,82375,0.038571,0,83103,0.028949,0,81718,0.020725,0,1948,0.167326,0,77853,0.026219,0,1214,0.06825873,0,534,0.33084628,0
Chromosome_9,23150001,97291,0.22508,0,87756,0.052195,0,87412,0.027586,0,87200,0.020598,0,1443,0.158679,0,80690,0.02705,0,892,0.07464822,0,619,0.28641892,0
Chromosome_9,23250001,93724,0.23695,0,84651,0.035922,0,85096,0.027671,0,84499,0.021126,0,2875,0.224021,0,76166,0.031445,0,866,0.0788564,0,666,0.31667619,0
Chromosome_9,23350001,94021,0.219506,0,81018,0.04303,0,11736,0.030566,0,77753,0.019367,0,1360,0.18879,0,69910,0.027784,0,701,0.08221548,0,644,0.27426142,0
Chromosome_9,23450001,95932,0.217444,0,79452,0.049545,0,298,0.018693,0,80284,0.020939,0,1859,0.11198,0,64741,0.030277,0,404,0.08466425,0,639,0.29723611,0
Chromosome_9,23550001,92994,0.191259,0,78553,0.048759,0,95,0.029491,0,71609,0.020787,0,984,0.161536,0,68017,0.029003,0,498,0.0853621,0,560,0.30886581,0
Chromosome_9,23650001,93610,0.208795,0,76009,0.044939,0,301,-0.001445,0,72925,0.018399,0,731,0.117508,0,62639,0.028952,0,557,0.07800563,0,813,0.27679353,0
Chromosome_9,23750001,90681,0.199192,0,73994,0.04393,0,2534,0.024259,0,67735,0.016686,0,993,0.252566,0,57182,0.027972,0,469,0.06891196,0,678,0.28240065,0
Chromosome_9,23850001,90220,0.206774,0,78058,0.043731,0,84,0.015162,0,71207,0.021152,0,1082,0.129019,0,71624,0.029612,0,540,0.07509342,0,506,0.29350787,0
Chromosome_9,23950001,89827,0.205723,0,76206,0.039752,0,213,0.027871,0,73838,0.019711,0,1989,0.173332,0,72787,0.025266,0,748,0.06610491,0,452,0.26714684,0
Chromosome_9,24050001,93514,0.220133,0,75654,0.21109,1,389,0.023277,0,73328,0.015984,0,638,0.210984,0,61212,0.027221,0,493,0.08248004,0,700,0.27795838,0
Chromosome_9,24150001,95688,0.208777,0,71916,0.053531,0,279,0.01557,0,66498,0.018338,0,1047,0.224228,0,56686,0.029718,0,445,0.0643414,0,551,0.28959058,0
Chromosome_9,24250001,92086,0.189199,0,72881,0.048961,0,173,0.021173,0,66010,0.019483,0,735,0.210355,0,46831,0.028224,0,278,0.0626953,0,553,0.29862235,0
Chromosome_9,24350001,97044,0.200049,0,79939,0.041938,0,75,0.017594,0,74898,0.01971,0,766,0.139042,0,54054,0.027333,0,629,0.07947145,0,703,0.26293174,0
Chromosome_9,24450001,93493,0.207958,0,69214,0.046014,0,353,0.018167,0,68304,0.017484,0,NA,NA,NA,49238,0.03056,0,484,0.07654641,0,559,0.27891792,0
Chromosome_9,24550001,92378,0.203277,0,67606,0.044292,0,671,0.015248,0,59236,0.017317,0,194,0.321633,0,46035,0.028195,0,364,0.0523054,0,665,0.25624641,0
Chromosome_9,24650001,91234,0.191426,0,63325,0.043236,0,124,-0.011424,0,54676,0.016396,0,582,0.157837,0,26784,0.025779,0,234,0.0608649,0,602,0.25115912,0
Chromosome_9,24750001,88933,0.203676,0,65833,0.044959,0,677,0.014907,0,60893,0.018847,0,732,0.168232,0,36201,0.02669,0,263,0.05780514,0,666,0.23290015,0
Chromosome_9,24850001,73027,0.198201,0,52411,0.037389,0,757,0.013929,0,49546,0.019245,0,1360,0.118149,0,26940,0.02306,0,282,0.05391725,0,544,0.24219666,0
Chromosome_9,24950001,80989,0.162526,0,54608,0.03826,0,NA,NA,NA,52661,0.016745,0,190,0.466408,0,14037,0.025814,0,353,0.05198631,0,729,0.23823298,0
Chromosome_9,25050001,75313,0.160712,0,40247,0.036635,0,192,0.017969,0,40492,0.016381,0,144,0.092239,0,25528,0.029714,0,124,0.06038067,0,658,0.2034005,0
Chromosome_9,25150001,78055,0.19375,0,52743,0.034867,0,43312,0.027307,0,51181,0.019213,0,931,0.078704,0,35671,0.027727,0,96,0.06428058,0,470,0.2526959,0
Chromosome_9,25250001,84715,0.164313,0,59182,0.045003,0,61147,0.027221,0,57559,0.020405,0,357,0.059436,0,44559,0.029363,0,308,0.06503422,0,633,0.26895088,0
Chromosome_9,25350001,88334,0.160181,0,63603,0.042432,0,62572,0.026203,0,59125,0.015531,0,1090,0.110498,0,55996,0.032946,0,858,0.0506604,0,499,0.25780194,0
Chromosome_9,25450001,79103,0.183275,0,60276,0.052988,0,58452,0.029732,0,55055,0.01862,0,2403,0.180257,0,52175,0.029722,0,460,0.07671245,0,467,0.2766458,0
Chromosome_9,25550001,82706,0.189896,0,59453,0.030473,0,60638,0.027891,0,58881,0.017967,0,1554,0.397409,0,48555,0.027742,0,512,0.07590042,0,409,0.26814015,0
Chromosome_9,25650001,71040,0.206306,0,44047,0.048605,0,32558,0.025527,0,36344,0.017847,0,966,0.067278,0,27542,0.027379,0,246,0.05827862,0,391,0.22596805,0
Chromosome_9,25750001,79583,0.178299,0,59200,0.046045,0,58367,0.028688,0,50928,0.018549,0,2255,0.167658,0,45125,0.029425,0,855,0.0583455,0,428,0.2918925,0
Chromosome_9,25850001,86137,0.225456,0,70885,0.040244,0,71618,0.028738,0,66385,0.018965,0,2366,0.19266,0,53882,0.027752,0,738,0.06789021,0,348,0.32028852,0
Chromosome_9,25950001,70607,0.20594,0,53708,0.035684,0,52898,0.028533,0,50924,0.020245,0,2134,0.21531,0,31991,0.029981,0,465,0.07466239,0,294,0.26891502,0
Chromosome_9,26050001,79467,0.266648,0,66766,0.059646,0,65775,0.027428,0,58329,0.020763,0,814,0.158192,0,48616,0.030608,0,377,0.06884981,0,565,0.24867485,0
Chromosome_9,26150001,69891,0.222312,0,52062,0.082765,0,45025,0.024075,0,36439,0.016713,0,842,0.062751,0,32627,0.030062,0,410,0.04205646,0,267,0.27973509,0
Chromosome_9,26250001,76285,0.253567,0,59649,0.087085,1,58115,0.024746,0,55211,0.020747,0,2296,0.176518,0,46554,0.028273,0,555,0.06698606,0,340,0.28685753,0
Chromosome_9,26350001,74785,0.228081,0,53542,0.088182,1,42262,0.032927,0,45894,0.016527,0,497,0.115936,0,31828,0.030982,0,95,0.06642913,0,309,0.24837968,0
Chromosome_9,26450001,76870,0.248611,0,58460,0.095858,1,49192,0.024663,0,54692,0.014388,0,1030,0.255792,0,45172,0.031634,0,686,0.08019645,0,337,0.28067133,0
Chromosome_9,26550001,76583,0.290606,0,60329,0.068936,0,57958,0.027397,0,56696,0.019354,0,508,0.042058,0,51856,0.030959,0,779,0.07719506,0,240,0.36511795,0
